,ID,Name,Age,Nationality,Overall,Potential,Club,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Position,Joined,Contract Valid Until,Height,Weight,Release Clause,Kit Number,Age Groups
1488,230042,21 Y. Aït Bennasser,23,Morocco,73,77,AS Monaco,4300000,31000,1919,Right,1,3,3,Medium/ Medium,Normal (170-185),Reserve,2016-07-01,2023,184cm,74kg,8500000,41.0,Adult
1489,190544,22 A. Ljajić,29,Serbia,74,74,Beşiktaş JK,4099999,37000,1918,Right,2,4,4,High/ Low,Lean (170-185),Reserve,2019-07-04,2023,182cm,80kg,8200000,22.0,Adult
1490,210007,André Ramalho,30,Brazil,76,76,PSV,6000000,16000,1918,Right,2,5,2,Medium/ High,Normal (170-185),Substitute,2021-07-01,2024,182cm,78kg,8400000,5.0,Adult
1491,187858,P. Mpoku,30,Congo DR,70,70,İttifak Holding Konyaspor,1500000,10000,1918,Right,1,4,4,High/ Medium,Normal (170-185),Substitute,2021-07-21,2023,180cm,79kg,3000000,40.0,Adult
1492,219693,Diego Carlos,29,Brazil,83,83,Aston Villa,30500000,105000,1918,Right,2,4,3,Medium/ High,Stocky (185+),Left Center Back,2022-07-01,2026,185cm,86kg,58000000,3.0,Adult
1493,236264,22 P. Aquino,26,Peru,76,79,Club América,9000000,39000,1918,Right,1,3,2,Medium/ High,Normal (170-185),Substitute,2021-01-06,2024,175cm,74kg,16000000,5.0,Adult
1494,206516,W. Hughes,27,England,75,76,Crystal Palace,6500000,46000,1918,Left,1,3,4,Medium/ Medium,Lean (185+),Substitute,2021-08-28,2024,185cm,74kg,12800000,19.0,Adult
1495,214491,22 L. Quiñones,30,Colombia,76,76,Tigres U.A.N.L.,7000000,43000,1918,Left,1,3,3,Medium/ Medium,Lean (170-185),Right Midfielder,2016-01-01,2023,178cm,66kg,11200000,23.0,Adult
1496,255565,K. Mitoma,25,Japan,74,77,Brighton & Hove Albion,5500000,47000,1918,Right,1,3,4,Medium/ Low,Normal (170-185),Substitute,2021-08-10,2025,178cm,71kg,10900000,22.0,Adult
1497,202201,J. Gouweleeuw,30,Netherlands,75,75,FC Augsburg,4600000,23000,1918,Right,2,2,2,High/ Medium,Normal (185+),Reserve,2016-01-09,2024,188cm,83kg,8300000,6.0,Adult
1498,193470,A. Souquet,30,France,74,74,Montpellier Hérault SC,3600000,19000,1918,Right,2,3,3,High/ Medium,Lean (170-185),Substitute,2019-08-06,2023,179cm,74kg,6800000,2.0,Adult
1499,229453,Gil Dias,25,Portugal,72,73,SL Benfica,2800000,10000,1918,Left,1,4,4,Medium/ Medium,Lean (170-185),Reserve,2021-06-25,2026,184cm,78kg,5800000,31.0,Adult
1500,41,22 Iniesta,37,Spain,79,79,Vissel Kobe,5500000,10000,1918,Right,4,4,4,Medium/ Low,Normal (170-),Central Attacking Midfielder,2018-07-16,2024,171cm,68kg,7200000,8.0,Senior
1501,215057,I. Marcone,32,Argentina,76,76,Club Atlético Independiente,5000000,14000,1917,Right,1,3,3,Low/ High,Normal (170-185),Central Defensive Midfielder,2022-06-18,2024,182cm,79kg,7500000,23.0,Senior
1502,240458,Ander Guevara,24,Spain,76,81,Real Sociedad,11500000,26000,1917,Right,1,3,3,Medium/ Medium,Normal (170-185),Substitute,2017-07-01,2024,180cm,73kg,25000000,16.0,Adult
1503,239861,A. Hassan,28,Qatar,70,70,Manchester United,0,0,1917,Left,1,3,2,High/ High,Stocky (185+),Left Wing Back,2021-01-01,2023,186cm,81kg,5376265,3.0,Adult
1504,193886,22 D. Didavi,31,Germany,71,71,VfB Stuttgart,1600000,17000,1917,Left,2,3,3,Medium/ Low,Normal (170-185),Reserve,2018-07-01,2023,180cm,77kg,2900000,10.0,Senior
1505,238235,H. Vetlesen,22,Norway,69,76,FK Bodø/Glimt,2800000,3000,1917,Right,1,4,3,Medium/ Medium,Lean (170-185),Right Central Midfielder,2020-10-05,2023,174cm,72kg,4100000,10.0,Young
1506,201066,22 D. Kaiser,32,Germany,69,69,Hannover 96,1100000,13000,1917,Right,1,4,3,Medium/ Medium,Normal (170-185),Right Defensive Midfielder,2020-01-18,2023,171cm,69kg,1800000,13.0,Senior
1507,192449,22 M. Stiepermann,30,Germany,69,69,SC Paderborn 07,1300000,8000,1917,Left,1,2,3,Medium/ Low,Normal (185+),Reserve,2021-08-17,2023,190cm,86kg,2100000,22.0,Adult
1508,205156,Choi Young Joon,30,Korea Republic,72,72,Jeju United FC,2000000,6000,1917,Right,1,3,3,Medium/ High,Normal (170-185),Left Central Midfielder,2022-01-05,2026,181cm,76kg,2500000,6.0,Adult
1509,204738,22 R. Ibarra,30,Ecuador,74,74,Club Tijuana,4099999,37000,1917,Right,1,3,3,High/ High,Normal (170-185),Right Midfielder,2021-01-01,2023,175cm,76kg,5376265,5.0,Adult
1510,255137,J. Cifuentes,23,Ecuador,73,80,Los Angeles FC,5500000,6000,1917,Right,1,4,3,Medium/ High,Normal (170-185),Right Central Midfielder,2020-01-13,2023,173cm,70kg,9400000,20.0,Adult
1511,204102,Y. Ayoub,28,Morocco,67,67,Excelsior,1000000,3000,1916,Left,1,3,3,Medium/ Medium,Normal (170-185),Substitute,2022-07-22,2024,174cm,70kg,1500000,21.0,Adult
1512,198118,J. Guilavogui,31,France,75,75,VfL Wolfsburg,3900000,35000,1916,Right,2,3,2,Medium/ High,Normal (185+),Substitute,2016-05-17,2023,188cm,77kg,6600000,29.0,Senior
1513,198368,22 Tomás Pina,33,Spain,76,76,Deportivo Alavés,3700000,21000,1916,Right,1,3,3,Medium/ Medium,Lean (170-185),Central Defensive Midfielder,2018-08-12,2023,184cm,78kg,7800000,8.0,Senior
1514,190549,M. Henriksen,29,Norway,72,72,Rosenborg BK,2000000,6000,1916,Right,1,2,3,Medium/ Medium,Normal (185+),Center Back,2020-09-27,2024,187cm,85kg,2500000,7.0,Adult
1515,216388,A. Saint-Maximin,25,France,81,83,Newcastle United,32500000,95000,1916,Right,2,4,5,High/ Low,Stocky (170-185),Left Winger,2019-08-02,2026,173cm,67kg,64200000,10.0,Adult
1516,198861,N. Mendy,30,Senegal,74,74,Leicester City,3500000,53000,1916,Right,1,3,3,Low/ High,Stocky (170-),Substitute,2016-07-03,2023,167cm,73kg,6700000,24.0,Adult
1517,231089,I. Sissoko,24,France,75,79,RC Strasbourg Alsace,8000000,21000,1916,Right,1,4,3,Medium/ Medium,Normal (185+),Substitute,2018-07-01,2024,193cm,90kg,15800000,27.0,Adult
1518,213301,S. Horvath,25,Austria,71,75,LASK Linz,2600000,16000,1916,Right,1,4,3,High/ Medium,Normal (170-),Substitute,2021-08-30,2024,168cm,60kg,4100000,30.0,Adult
1519,236679,Melendo,24,Spain,78,82,Granada CF,20000000,12000,1916,Left,1,2,4,High/ Medium,Lean (170-),Substitute,2022-08-06,2023,167cm,63kg,33500000,24.0,Adult
1520,232432,L. Jović,24,Serbia,79,84,Fiorentina,27000000,55000,1916,Right,1,5,3,Medium/ Medium,Stocky (170-185),Striker,2022-07-08,2024,182cm,85kg,47900000,7.0,Adult
1521,251566,Gabriel Martinelli,21,Brazil,78,88,Arsenal,31500000,56000,1916,Right,1,3,4,High/ High,Lean (170-185),Left Midfielder,2019-07-02,2024,178cm,75kg,66200000,11.0,Young
1522,172316,22 Coke,34,Spain,70,70,Levante Unión Deportiva,575000,13000,1916,Right,2,4,3,High/ Medium,Lean (170-185),Reserve,2018-07-02,2023,177cm,74kg,1200000,23.0,Senior
1523,224151,H. Martín,29,Mexico,76,76,Manchester United,0,0,1915,Right,1,3,3,High/ Low,Stocky (170-185),Substitute,2021-01-01,2023,177cm,83kg,5376265,20.0,Adult
1524,237942,P. Estupiñán,24,Ecuador,79,83,Villarreal CF,23500000,29000,1915,Left,1,3,3,High/ Medium,Stocky (170-185),Left Back,2020-09-16,2027,175cm,78kg,51100000,12.0,Adult
1525,211368,Bruma,27,Portugal,77,77,Fenerbahçe SK,11000000,21000,1915,Right,2,3,4,High/ Low,Lean (170-185),Substitute,2021-01-01,2023,173cm,70kg,5376265,22.0,Adult
1526,123621,19 S. Muntari,33,Ghana,72,72,Albacete BP,1300000,7000,1915,Left,2,2,3,Medium/ Medium,Normal (170-185),Substitute,2019-01-31,2023,179cm,76kg,2000000,6.0,Senior
1527,240095,L. Štulac,27,Slovenia,71,73,Empoli,2000000,7000,1915,Right,1,3,2,Medium/ Medium,Lean (170-185),Central Midfielder,2019-07-26,2023,175cm,70kg,3800000,5.0,Adult
1528,212755,J. Hendrix,27,Netherlands,73,73,Feyenoord,2900000,9000,1915,Left,1,2,2,Medium/ High,Normal (170-185),Substitute,2021-01-29,2024,181cm,75kg,4400000,16.0,Adult
1529,185349,D. Odoi,34,Ghana,72,72,Club Brugge KV,850000,16000,1915,Right,1,3,3,Medium/ High,Lean (170-185),Substitute,2022-01-31,2024,178cm,75kg,1200000,6.0,Senior
1530,236830,Z. Youssouf,22,France,72,78,Futebol Clube de Famalicão,3700000,7000,1915,Left,1,3,3,Medium/ Medium,Normal (170-185),Substitute,2022-08-04,2026,182cm,81kg,8500000,28.0,Young
1531,242187,C. Baumgartner,22,Austria,78,84,TSG Hoffenheim,22500000,32000,1915,Right,2,3,3,Medium/ Medium,Lean (170-185),Left Midfielder,2021-01-01,2023,180cm,73kg,42800000,19.0,Young
1532,235983,Álex Pozo,23,Spain,72,79,Unión Deportiva Almería,4500000,14000,1915,Right,1,3,3,High/ Low,Lean (170-185),Right Back,2022-06-06,2027,173cm,62kg,10800000,17.0,Adult
1533,247181,G. Plata,21,Ecuador,77,86,Real Valladolid CF,23500000,18000,1915,Left,1,3,4,High/ Low,Normal (170-185),Right Midfielder,2022-07-11,2027,178cm,65kg,56400000,11.0,Young
1534,254183,Á. Romero,31,Peru,68,68,Cienciano,850000,500,1915,Right,1,2,2,Medium/ Medium,Lean (170-185),Right Central Midfielder,2022-01-01,2023,181cm,73kg,1800000,4.0,Senior
1535,258775,L. Sučić,19,Croatia,73,84,FC Red Bull Salzburg,6500000,13000,1914,Left,1,3,3,Medium/ Medium,Lean (185+),Left Central Midfielder,2019-07-01,2025,185cm,71kg,11100000,21.0,Young
1536,247263,E. Tapsoba,23,Burkina Faso,81,86,Bayer 04 Leverkusen,35000000,49000,1914,Right,2,3,2,Medium/ High,Normal (185+),Left Center Back,2020-01-31,2026,194cm,85kg,62100000,12.0,Adult
1537,226604,D. Valoyes,25,Colombia,74,77,Club Atlético Talleres,5500000,14000,1914,Right,1,4,3,High/ Medium,Normal (170-185),Right Midfielder,2018-07-01,2024,181cm,76kg,8700000,7.0,Adult
1538,41874,18 B. Pedretti,36,France,72,72,AS Nancy Lorraine,425000,5000,1914,Right,2,4,2,Medium/ Medium,Normal (170-185),Substitute,2015-08-10,2023,178cm,72kg,765000,25.0,Senior
1539,254587,M. Esquivel,23,Argentina,68,76,Club Atlético Talleres,2700000,6000,1914,Left,1,3,3,Medium/ Medium,Lean (170-),Central Attacking Midfielder,2021-01-01,2023,167cm,64kg,5376265,32.0,Adult
1540,230426,Arturo Inálcio,22,Brazil,78,78,Flamengo,16500000,35000,1914,Right,1,3,2,Medium/ Medium,Normal (170-),Right Central Midfielder,2022-06-20,2025,170cm,60kg,29700000,19.0,Young
1541,244472,J. Cajuste,22,Sweden,72,79,Stade de Reims,4700000,15000,1914,Right,1,4,3,Medium/ High,Normal (185+),Substitute,2022-01-10,2026,188cm,77kg,10300000,8.0,Young
1542,227600,J. Andersson,25,Sweden,73,76,FC Midtjylland,3700000,19000,1913,Right,1,4,3,High/ High,Lean (170-185),Right Wing Back,2018-07-02,2026,178cm,68kg,5100000,6.0,Adult
1543,208053,D. Pelkas,28,Greece,74,74,Fenerbahçe SK,4200000,56000,1913,Right,1,3,3,High/ Medium,Lean (170-185),Reserve,2020-10-05,2023,175cm,69kg,8000000,14.0,Adult
1544,253004,Ansu Fati,19,Spain,79,90,FC Barcelona,38000000,84000,1913,Right,2,4,4,High/ Medium,Unique,Substitute,2018-07-01,2027,178cm,66kg,85500000,10.0,Young
1545,215574,E. Rakip,26,North Macedonia,68,71,Malmö FF,1600000,4000,1913,Right,1,2,3,High/ Medium,Normal (170-185),Substitute,2019-02-11,2023,178cm,71kg,2200000,7.0,Adult
1546,207939,22 G. Pizarro,31,Argentina,76,76,Tigres U.A.N.L.,5000000,39000,1913,Right,1,3,2,Medium/ High,Lean (185+),Right Central Midfielder,2018-07-02,2023,185cm,78kg,8000000,19.0,Senior
1547,222692,B. Schmitz,27,Germany,75,75,1. FC Köln,5500000,23000,1913,Right,1,4,2,Medium/ Medium,Normal (170-185),Right Back,2018-07-01,2024,182cm,75kg,9900000,2.0,Adult
1548,237161,S. Longstaff,24,England,74,80,Newcastle United,6500000,54000,1913,Right,1,3,2,Medium/ Medium,Lean (170-185),Substitute,2015-06-30,2025,180cm,65kg,13700000,36.0,Adult
1549,239119,L. Leahy,29,England,67,67,Shrewsbury Town,1000000,4000,1913,Left,1,2,3,Medium/ Medium,Lean (170-185),Left Central Midfielder,2021-07-01,2023,178cm,73kg,1800000,3.0,Adult
1550,221342,Pablo Maffeo,24,Spain,78,83,RCD Mallorca,20000000,23000,1913,Right,1,3,3,High/ Medium,Normal (170-185),Right Wing Back,2022-06-10,2026,172cm,70kg,45500000,15.0,Adult
1551,225945,20 Thiago Maia,22,Brazil,74,80,LOSC Lille,7000000,24000,1913,Left,1,3,3,Medium/ Medium,Normal (170-185),Substitute,2017-07-25,2023,179cm,79kg,14700000,20.0,Young
1552,256079,M. Caicedo,20,Ecuador,70,82,Brighton & Hove Albion,3800000,23000,1913,Right,1,3,3,High/ High,Normal (170-185),Central Midfielder,2021-02-01,2025,178cm,71kg,8000000,25.0,Young
1553,189484,22 D. Santon,30,Italy,72,72,Roma,2000000,29000,1913,Right,2,3,3,Medium/ Medium,Normal (185+),Reserve,2018-07-01,2023,187cm,77kg,3400000,18.0,Adult
1554,189679,14 V. Weiss,23,Slovakia,79,83,Olympiacos CFP,7000000,90000,1913,Right,2,3,3,Medium/ Low,Lean (170-185),Substitute,2014-01-27,2023,173cm,71kg,5376265,79.0,Adult
1555,216820,M. Simon,26,Nigeria,77,77,FC Nantes,11500000,27000,1913,Right,2,4,4,High/ Medium,Normal (170-),Left Striker,2020-07-01,2024,168cm,69kg,23000000,27.0,Adult
1556,246762,S. Koita,22,Mali,72,82,FC Red Bull Salzburg,5500000,19000,1912,Left,1,4,3,High/ Medium,Normal (170-185),Substitute,2019-07-01,2024,173cm,67kg,9400000,20.0,Young
1557,189505,Pedro,34,Spain,79,79,Lazio,8000000,57000,1912,Right,3,5,4,High/ Low,Lean (170-),Substitute,2021-08-19,2023,169cm,65kg,13600000,9.0,Senior
1558,226012,R. Manning,26,Republic of Ireland,71,73,Swansea City,2100000,17000,1912,Left,1,3,3,Medium/ Medium,Normal (170-185),Substitute,2021-01-01,2023,173cm,72kg,4100000,18.0,Adult
1559,190223,Balenziaga,34,Spain,75,75,Athletic Club de Bilbao,2100000,22000,1912,Left,1,3,3,Medium/ Medium,Normal (170-185),Substitute,2013-07-01,2023,177cm,77kg,4400000,24.0,Senior
1560,243630,J. David,22,Canada,79,85,LOSC Lille,28500000,37000,1912,Right,2,5,3,High/ High,Normal (170-185),Right Midfielder,2020-08-11,2025,180cm,77kg,59900000,9.0,Young
1561,246430,D. Vlahović,22,Serbia,84,91,Juventus,86500000,140000,1912,Left,2,3,3,Medium/ Medium,Normal (185+),Striker,2022-01-28,2026,190cm,75kg,164400000,9.0,Young
1562,225733,Cesinha,32,Brazil,75,75,Daegu FC,4500000,10000,1912,Right,1,5,5,High/ Medium,Normal (170-185),Left Winger,2016-02-15,2023,177cm,74kg,5600000,11.0,Senior
1563,243657,J. Garner,21,England,72,82,Manchester United,5000000,41000,1912,Right,1,3,3,High/ High,Lean (170-185),Substitute,2018-05-23,2024,182cm,80kg,10500000,37.0,Young
1564,200443,B. Douglas,32,Scotland,68,68,Lech Poznań,825000,4000,1912,Left,1,3,3,Medium/ Medium,Normal (170-185),Substitute,2021-07-10,2023,176cm,70kg,1200000,3.0,Senior
1565,208330,22 A. Januzaj,26,Belgium,81,81,Real Sociedad,28000000,45000,1912,Left,1,4,4,Medium/ Low,Lean (185+),Right Winger,2017-07-12,2023,186cm,75kg,58800000,11.0,Adult
1566,230269,Claudio Coíntra,26,Brazil,77,77,Palmeiras,11500000,38000,1911,Left,1,5,4,High/ Medium,Normal (170-185),Central Attacking Midfielder,2022-06-20,2025,174cm,71kg,20700000,29.0,Adult
1567,194017,A. Weimann,30,Austria,73,73,Bristol City,3000000,30000,1911,Right,1,3,3,High/ High,Normal (170-185),Substitute,2021-01-01,2023,178cm,76kg,5700000,10.0,Adult
1568,260823,N. Fagioli,21,Italy,73,85,Juventus,7500000,47000,1911,Right,1,4,3,Medium/ Medium,Normal (170-185),Substitute,2019-12-17,2023,178cm,72kg,14300000,41.0,Young
1569,175379,22 Pedro León,34,Spain,76,76,CF Fuenlabrada,3500000,9000,1911,Right,2,3,4,Medium/ Low,Normal (170-185),Right Midfielder,2021-08-01,2023,183cm,73kg,5400000,14.0,Senior
1570,246803,D. Jones,25,United States,71,76,New England Revolution,2600000,5000,1911,Right,1,5,2,High/ Medium,Normal (170-185),Left Back,2019-02-25,2024,180cm,75kg,4100000,24.0,Adult
1571,222537,21 Zizo,24,Egypt,72,75,Manchester United,0,0,1911,Right,1,4,3,High/ Medium,Normal (170-185),Substitute,2021-01-01,2023,174cm,67kg,5376265,21.0,Adult
1572,162981,19 J. Morrison,32,Scotland,71,71,West Bromwich Albion,1800000,20000,1911,Right,2,3,3,Medium/ Medium,Lean (170-185),Substitute,2007-08-07,2023,178cm,64kg,3500000,7.0,Senior
1573,215871,A. Jahanbakhsh,28,Iran,72,72,Feyenoord,2400000,10000,1911,Right,1,4,3,Medium/ Medium,Normal (170-185),Substitute,2021-07-17,2024,180cm,78kg,3600000,7.0,Adult
1574,192641,K. Vogt,30,Germany,76,76,TSG Hoffenheim,6000000,29000,1911,Right,2,3,2,High/ Medium,Normal (185+),Right Center Back,2016-07-01,2025,194cm,87kg,10200000,22.0,Adult
1575,251392,T. Krauß,21,Germany,71,79,FC Schalke 04,4200000,21000,1911,Right,1,3,2,High/ High,Normal (170-185),Right Central Midfielder,2021-01-01,2023,182cm,72kg,5376265,6.0,Young
1576,224842,G. Docherty,25,Scotland,67,70,Hull City,1300000,6000,1911,Right,1,3,3,Medium/ High,Normal (170-185),Substitute,2020-08-20,2023,177cm,72kg,2600000,8.0,Adult
1577,230681,G. Pezzella,24,Italy,75,77,Parma,6500000,5000,1911,Left,1,3,3,Medium/ Medium,Normal (185+),Substitute,2020-09-01,2024,187cm,81kg,10900000,2.0,Adult
1578,196889,S. Verdi,29,Italy,75,75,Torino F.C.,5500000,42000,1911,Left,2,5,4,High/ Low,Normal (170-185),Right Forward,2020-09-01,2023,174cm,72kg,9900000,24.0,Adult
1579,213147,J. Allen,27,England,69,70,Coventry City,1600000,11000,1911,Right,1,3,2,High/ High,Normal (170-),Left Central Midfielder,2019-06-28,2024,170cm,66kg,3200000,8.0,Adult
1580,233631,A. Ndiaye,25,Senegal,73,74,RCD Mallorca,3600000,20000,1911,Right,1,4,4,Medium/ Medium,Lean (170-185),Substitute,2021-07-01,2025,173cm,70kg,8200000,23.0,Adult
1581,239335,Óscar,24,Spain,76,81,RC Celta de Vigo,11500000,22000,1911,Right,1,3,3,High/ Medium,Normal (170-185),Central Midfielder,2021-01-01,2023,174cm,68kg,5376265,5.0,Adult
1582,220621,S. Benrahma,26,Algeria,78,78,West Ham United,15500000,66000,1911,Right,1,4,4,High/ Medium,Normal (170-185),Substitute,2021-01-29,2026,172cm,67kg,29500000,22.0,Adult
1583,235172,Rúben Vinagre,23,Portugal,73,81,Everton,6500000,9000,1910,Left,1,2,4,High/ Medium,Normal (170-185),Substitute,2021-01-01,2023,174cm,71kg,5376265,29.0,Adult
1584,190748,21 Y. Öztekin,33,Turkey,72,72,Demir Grup Sivasspor,1500000,13000,1910,Right,1,3,3,High/ Low,Lean (170-185),Substitute,2020-01-13,2023,179cm,70kg,3000000,10.0,Senior
1585,247495,Moncayola,24,Spain,75,81,CA Osasuna,9000000,22000,1910,Right,1,4,3,Medium/ High,Normal (185+),Right Central Midfielder,2017-07-01,2023,189cm,86kg,20700000,7.0,Adult
1586,247150,A. Vigo,23,Argentina,70,76,Club Atlético Independiente,2400000,8000,1910,Right,1,3,3,High/ Low,Normal (170-185),Right Back,2021-01-01,2023,175cm,74kg,5376265,28.0,Adult
1587,181820,S. Jovetić,32,Montenegro,77,77,Hertha BSC,8500000,34000,1910,Right,3,4,3,Medium/ Low,Normal (170-185),Striker,2021-07-27,2023,183cm,79kg,14500000,19.0,Senior
1588,201535,R. Varane,29,France,84,85,Manchester United,39000000,155000,1910,Right,3,4,2,Medium/ High,Unique,Left Center Back,2021-07-27,2025,191cm,81kg,77000000,19.0,Adult
1589,186687,18 G. Kačar,30,Serbia,72,72,FC Augsburg,2300000,15000,1910,Right,2,3,2,Medium/ Medium,Normal (170-185),Substitute,2016-07-19,2023,185cm,84kg,3900000,20.0,Adult
1590,252541,J. Chotard,20,France,74,82,Montpellier Hérault SC,8500000,14000,1910,Right,1,4,3,Medium/ Medium,Normal (170-185),Left Defensive Midfielder,2019-08-10,2024,179cm,70kg,17900000,13.0,Young
1591,218659,M. Targett,26,England,77,79,Newcastle United,12000000,69000,1910,Left,1,2,3,High/ Medium,Normal (170-185),Left Back,2022-06-10,2026,183cm,70kg,23700000,13.0,Adult
1592,257866,N. Fernández Mercau,22,Argentina,70,79,San Lorenzo de Almagro,3400000,7000,1910,Left,1,3,4,High/ Medium,Normal (170-185),Left Wing Back,2020-07-31,2023,172cm,66kg,5800000,26.0,Young
1593,240017,A. Skov Olsen,22,Denmark,76,83,Club Brugge KV,15000000,21000,1910,Left,1,4,4,Medium/ Low,Normal (185+),Right Midfielder,2022-01-29,2026,188cm,75kg,24000000,7.0,Young
1594,183895,M. Moralez,35,Argentina,76,76,New York City FC,3100000,7000,1910,Right,2,4,4,High/ High,Normal (170-),Central Attacking Midfielder,2017-02-15,2023,158cm,56kg,4700000,10.0,Senior
1595,169706,J. Cork,33,England,74,74,Burnley,2100000,34000,1910,Right,2,4,3,Low/ High,Normal (170-185),Central Defensive Midfielder,2017-07-11,2024,184cm,75kg,4000000,4.0,Senior
1596,205346,R. Fredericks,29,England,75,75,AFC Bournemouth,4900000,40000,1910,Right,1,3,3,High/ Medium,Normal (170-185),Substitute,2022-07-01,2024,181cm,74kg,9800000,2.0,Adult
1597,199236,Hong Chul,31,Korea Republic,71,71,Daegu FC,1400000,6000,1910,Left,1,3,3,High/ Medium,Normal (170-185),Left Wing Back,2022-01-05,2023,176cm,70kg,1800000,33.0,Senior
1598,205989,C. Chambers,27,England,75,76,Aston Villa,5500000,58000,1910,Right,2,3,2,Low/ High,Normal (170-185),Substitute,2022-01-27,2025,182cm,77kg,10900000,16.0,Adult
1599,216497,M. Philipp,28,Germany,76,76,VfL Wolfsburg,7500000,45000,1910,Right,2,4,3,Medium/ Low,Lean (170-185),Substitute,2021-06-16,2025,183cm,79kg,12800000,17.0,Adult
1600,239770,N. Casale,24,Italy,76,84,Lazio,15500000,33000,1909,Right,1,3,2,Medium/ High,Normal (185+),Substitute,2022-07-08,2027,191cm,80kg,29500000,15.0,Adult
1601,236883,M. Anderson,24,Iceland,66,73,Aarhus GF,1700000,4000,1909,Right,1,4,3,High/ High,Lean (170-185),Right Central Midfielder,2021-08-31,2026,180cm,69kg,2500000,8.0,Adult
1602,176949,18 B. Ruíz,31,Costa Rica,76,76,Sporting CP,7000000,20000,1909,Left,3,2,4,Medium/ Medium,Lean (185+),Substitute,2015-07-07,2023,188cm,78kg,14000000,20.0,Senior
1603,253220,22 E. Dasa,28,Israel,73,73,Vitesse,2800000,14000,1909,Right,1,3,2,High/ Medium,Normal (170-),Right Wing Back,2019-09-09,2023,170cm,62kg,4200000,2.0,Adult
1604,225478,Serginho,28,Brazil,70,70,Changchun Yatai FC,1600000,7000,1909,Left,1,4,4,High/ Medium,Normal (185+),Substitute,2020-01-24,2027,189cm,85kg,2500000,10.0,Adult
1605,221908,L. Morgan,25,Scotland,72,75,New York Red Bulls,3100000,7000,1908,Right,1,5,3,High/ High,Normal (170-185),Right Midfielder,2022-01-01,2023,178cm,75kg,4700000,10.0,Adult
1606,186881,J. Holland,33,Australia,71,71,FK Austria Wien,925000,12000,1908,Right,1,4,2,High/ High,Normal (170-185),Left Defensive Midfielder,2022-07-01,2024,182cm,76kg,1300000,8.0,Senior
1607,235634,G. Konan,26,Côte d'Ivoire,76,78,Al Nassr,8500000,33000,1908,Left,1,3,3,Medium/ Medium,Normal (170-185),Left Back,2022-07-06,2025,176cm,71kg,15100000,87.0,Adult
1608,246321,D. Maeda,24,Japan,72,77,Celtic,3500000,33000,1908,Right,1,3,3,High/ High,Lean (170-185),Left Winger,2022-06-07,2026,173cm,68kg,6600000,38.0,Adult
